id,channel_id,show_name,description,scheduled_start,scheduled_end,actual_start,actual_end,status
07fa4b05-1aae-423f-8985-f51d8cfed5e5,0513753f-e25e-45da-a7ce-d09f70f6941a,Retro Rewind with Reddy,Catch the latest trends and tracks live on Retro Rewind with Reddy.,2026-06-19 19:48:40,2026-06-19 20:48:40,2026-06-19 19:48:40,2026-06-19 20:26:40,live
ffa19070-fff6-4510-a4d4-72ce05570ad8,8edfeba7-7dd5-4b79-874c-0b165e218f7c,Midnight Melodies with Sharma,Catch the latest trends and tracks live on Midnight Melodies with Sharma.,2026-06-19 19:48:58,2026-06-19 20:48:58,2026-06-19 19:48:58,2026-06-19 21:22:58,live
2597b379-1ae5-446b-9232-109b04cbf114,95e4ce60-0826-4a08-9be0-99cafa40a30c,Midnight Melodies with Reddy,Catch the latest trends and tracks live on Midnight Melodies with Reddy.,2026-06-19 19:50:18,2026-06-19 20:50:18,2026-06-19 19:50:18,2026-06-19 19:50:18,completed
674f9b1b-7abc-4d35-9c4c-f6080a9a34a1,06f714f6-e25f-40cc-a8d7-8410775eeb3e,Retro Rewind with Jenkins,Catch the latest trends and tracks live on Retro Rewind with Jenkins.,2026-06-19 19:51:43,2026-06-19 20:51:43,2026-06-19 19:51:43,2026-06-19 21:11:43,live
fddba67d-5218-4846-a755-75c0c82dca8a,ef04b927-faba-4c08-b66f-5fd4117ba14a,Morning Beats with Reddy,Catch the latest trends and tracks live on Morning Beats with Reddy.,2026-06-19 19:51:56,2026-06-19 20:51:56,2026-06-19 19:52:56,2026-06-19 22:31:56,scheduled
8be3a979-6cc3-494b-90ed-2e683cd7b1f6,b0b19e83-9207-4fdc-9a53-438a8a2df2af,Retro Rewind with Kumar,Catch the latest trends and tracks live on Retro Rewind with Kumar.,2026-06-19 19:52:12,2026-06-19 20:52:12,2026-06-19 19:50:12,2026-06-19 22:55:12,scheduled
d1653d31-d030-455f-bc01-f4e254d31569,b215c1dc-e8b6-48f6-8d8f-c9609d33b4c9,Rock Block with Sen,Catch the latest trends and tracks live on Rock Block with Sen.,2026-06-19 19:53:13,2026-06-19 20:53:13,2026-06-19 19:51:13,2026-06-19 23:36:13,cancelled
6aaaece9-ddfa-444c-a692-96d4b550c90c,6db0ed3c-4d6e-4f2a-bfe7-cbe285a560cc,Chai & Talk with Sharma,Catch the latest trends and tracks live on Chai & Talk with Sharma.,2026-06-19 19:53:25,2026-06-19 20:53:25,2026-06-19 20:08:25,2026-06-19 22:32:25,cancelled
61090451-6927-4f44-8b43-6461912714f5,05a4beaa-db6f-4d04-9efc-5db87e15d605,Chai & Talk with Rogers,Catch the latest trends and tracks live on Chai & Talk with Rogers.,2026-06-19 19:55:04,2026-06-19 20:55:04,2026-06-19 20:07:04,2026-06-19 21:32:04,scheduled
6354f636-7d65-48dd-9487-174b6276c762,c29bf6d4-e07d-413e-be13-6500f75239a0,Rock Block with Reddy,Catch the latest trends and tracks live on Rock Block with Reddy.,2026-06-19 19:55:17,2026-06-19 20:55:17,2026-06-19 19:55:17,2026-06-19 19:55:17,completed
7be36888-2f98-4f03-9a90-a43dd6ea1dab,5e711f90-8f07-465c-8748-aa016bbce342,Retro Rewind with Reddy,Catch the latest trends and tracks live on Retro Rewind with Reddy.,2026-06-19 19:55:23,2026-06-19 20:55:23,2026-06-19 19:57:23,2026-06-19 22:54:23,cancelled
624b00fc-48f6-47a0-b74b-8d3ee8eb2242,e7aa8fbd-26f5-4e77-be7f-7c9522bb7e2d,Chai & Talk with Jenkins,Catch the latest trends and tracks live on Chai & Talk with Jenkins.,2026-06-19 19:57:31,2026-06-19 20:57:31,2026-06-19 20:09:31,2026-06-19 20:44:31,scheduled
4a378ebf-136b-4948-ac1d-f5e4d5506f3d,4ff8b10b-8b5a-4c7f-a139-757b12a82e1f,Midnight Melodies with Sharma,Catch the latest trends and tracks live on Midnight Melodies with Sharma.,2026-06-19 19:58:32,2026-06-19 20:58:32,2026-06-19 20:02:32,2026-06-19 22:34:32,cancelled
e61eb6e6-ea28-4503-a722-8333f9d3760c,1a8403b1-f50a-4c58-92d2-233e9c4884f2,Rock Block with Chang,Catch the latest trends and tracks live on Rock Block with Chang.,2026-06-19 19:59:06,2026-06-19 20:59:06,2026-06-19 20:02:06,2026-06-19 21:07:06,scheduled
6fedec6c-e5d7-44b7-9bba-ad5fde7f2fb6,2c4872c1-dec5-4dfa-896d-3304d5344a73,Chai & Talk with Nair,Catch the latest trends and tracks live on Chai & Talk with Nair.,2026-06-19 19:59:43,2026-06-19 20:59:43,2026-06-19 19:59:43,2026-06-19 19:59:43,completed
47e812a2-c594-4bf2-8c60-a2b4cd0c3dd5,b5efcef6-37ad-46a9-9f00-d04628e7c040,Midnight Melodies with Rogers,Catch the latest trends and tracks live on Midnight Melodies with Rogers.,2026-06-19 20:00:02,2026-06-19 21:00:02,2026-06-19 20:04:02,2026-06-19 21:19:02,cancelled
4e073f6c-2375-42aa-8406-44e2b93739e8,c6102f3b-80a8-45c0-b7d6-e41c97d2caf7,Midnight Melodies with Jenkins,Catch the latest trends and tracks live on Midnight Melodies with Jenkins.,2026-06-19 20:01:05,2026-06-19 21:01:05,2026-06-19 20:01:05,2026-06-19 23:25:05,scheduled
35ceb17e-e65a-45c1-9628-a39150e4e421,860a6ae9-8aee-4e46-848d-f361ea87c3f2,Retro Rewind with Nair,Catch the latest trends and tracks live on Retro Rewind with Nair.,2026-06-19 20:02:08,2026-06-19 21:02:08,2026-06-19 20:07:08,2026-06-19 22:36:08,cancelled
98500d5e-821e-4467-ac8b-5ed5bf5a44a6,5aa5fa39-f73e-4db3-b937-a4618fed6b47,Chai & Talk with Sen,Catch the latest trends and tracks live on Chai & Talk with Sen.,2026-06-19 20:03:03,2026-06-19 21:03:03,2026-06-19 19:58:03,2026-06-19 20:34:03,cancelled
3e7dcba9-9c93-4147-b560-3faf143b1a97,51fd2897-d523-44ac-bacf-eccac33a9d4a,Morning Beats with Jenkins,Catch the latest trends and tracks live on Morning Beats with Jenkins.,2026-06-19 20:03:59,2026-06-19 21:03:59,2026-06-19 20:17:59,2026-06-19 20:48:59,cancelled
0f61709d-b52f-4a9a-b3ac-5654e3fc9f56,ff9a074d-ba85-4144-a394-78b60830d9de,Morning Beats with Reddy,Catch the latest trends and tracks live on Morning Beats with Reddy.,2026-06-19 20:04:47,2026-06-19 21:04:47,2026-06-19 20:04:47,2026-06-19 20:04:47,completed
cef05ddd-7693-4d10-9717-a42439c04fc5,50adf423-5933-4abb-a65c-c7c5b7b8cc41,Rock Block with Sharma,Catch the latest trends and tracks live on Rock Block with Sharma.,2026-06-19 20:05:08,2026-06-19 21:05:08,2026-06-19 20:17:08,2026-06-19 21:28:08,scheduled
046c9001-12b5-4bed-bdcc-1d2486980bf9,d7e38b7d-0c4b-4106-9e58-08abdb0c0809,Midnight Melodies with Sen,Catch the latest trends and tracks live on Midnight Melodies with Sen.,2026-06-19 20:06:01,2026-06-19 21:06:01,2026-06-19 20:06:01,2026-06-19 20:06:01,completed
8c266ae7-4cde-466d-97a4-3ba95ef65dfa,cb225c68-5270-4320-bf38-8a0e08120070,Morning Beats with Sharma,Catch the latest trends and tracks live on Morning Beats with Sharma.,2026-06-19 20:09:00,2026-06-19 21:09:00,2026-06-19 20:09:00,2026-06-19 20:09:00,completed
4e5cff0f-9fbd-46a4-af22-e04955b5676f,6ae1f129-9c6d-4711-aa63-83bfe3e2cc9a,Rock Block with Reddy,Catch the latest trends and tracks live on Rock Block with Reddy.,2026-06-19 20:09:07,2026-06-19 21:09:07,2026-06-19 20:09:07,2026-06-19 23:43:07,live
411c6183-a9eb-4165-a1c2-c387e4208c74,74a568f5-e79f-4024-8c0b-a1c0e9d62ba7,Chai & Talk with Kumar,Catch the latest trends and tracks live on Chai & Talk with Kumar.,2026-06-19 22:32:45,2026-06-19 23:32:45,2026-06-19 22:40:45,2026-06-19 23:00:45,scheduled
2e8e698d-94a7-4197-845b-4dce7215910b,74a568f5-e79f-4024-8c0b-a1c0e9d62ba7,Retro Rewind with Kumar,Catch the latest trends and tracks live on Retro Rewind with Kumar.,2026-06-19 22:33:03,2026-06-19 23:33:03,2026-06-19 22:32:03,2026-06-19 23:09:03,scheduled
1036eec0-ed40-411b-a3de-274bcc9f5c06,7a90a8ad-7ea0-48eb-bf05-2e22c6bf2646,Chai & Talk with Sharma,Catch the latest trends and tracks live on Chai & Talk with Sharma.,2026-06-19 22:35:00,2026-06-19 23:35:00,2026-06-19 22:35:00,2026-06-19 22:35:00,completed
bdc9db54-d01a-4e20-83a3-879faa0f5c8e,f2e5cbf5-be7c-41cb-af93-5b8ebd47d9d7,Rock Block with Sen,Catch the latest trends and tracks live on Rock Block with Sen.,2026-06-19 22:57:16,2026-06-19 23:57:16,2026-06-19 23:10:16,2026-06-20 02:31:16,cancelled
9cdf1377-aba2-4651-99ec-0244dac24e3d,f2e5cbf5-be7c-41cb-af93-5b8ebd47d9d7,Retro Rewind with Sen,Catch the latest trends and tracks live on Retro Rewind with Sen.,2026-06-19 22:57:32,2026-06-19 23:57:32,2026-06-19 22:57:32,2026-06-20 01:08:32,live
c64d1696-de2c-45ac-b64a-05000ce65304,8da771ae-19ab-4774-b003-c1d68185cbb6,Rock Block with Sen,Catch the latest trends and tracks live on Rock Block with Sen.,2026-06-19 22:59:58,2026-06-19 23:59:58,2026-06-19 22:59:58,2026-06-19 22:59:58,completed
80c7ee6e-ed79-439b-b002-e47132258390,79eb4c62-de3b-4920-9649-6162e83dcdbe,Morning Beats with Nair,Catch the latest trends and tracks live on Morning Beats with Nair.,2026-06-19 23:16:06,2026-06-20 00:16:06,2026-06-19 23:16:06,2026-06-20 02:42:06,scheduled
