id,room_id,requested_by,song_name,artist_name,requested_at,request_status,played_at
1c320933-b09a-42b2-a9bb-14e1d3b6106a,8af67e62-124a-416e-9fe5-9b7dc1b7abd6,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,Kesariya,Arijit Singh,2026-06-19 14:53:15,played,2026-06-19 14:53:15
9ef15934-bc27-4dc2-9c7f-e25b262af08b,c6e06596-8417-49c1-a734-8a460cd84f3e,935e89a9-8b0c-4881-bacd-5eba3c421d14,In the End,Linkin Park,2026-06-19 14:53:45,skipped,2026-06-19 15:07:45
8f22495c-30cb-4971-ae42-8e537d2e6006,1adb13fe-4423-417e-bee3-a31fc0960fa9,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,Starboy,The Weeknd,2026-06-19 14:53:57,rejected,2026-06-19 14:54:57
7cc05fed-c184-4969-85e6-2b45aa7126a3,db6ddcdd-588c-41e8-acdb-ca9dc4d9875c,8592972f-fa8c-430f-b937-da5d53ec0f79,Lofi Rain,Chillhop Music,2026-06-19 14:54:02,rejected,2026-06-19 15:24:02
a3a7c46f-8f4a-4f4d-a807-9f7ae18f5454,bf345546-ab44-4183-a7ef-8fcb3efc42e0,b77e12ac-c966-4c38-8d0c-b7afef27f6db,Get Lucky,Daft Punk,2026-06-19 14:54:24,played,2026-06-19 14:54:24
37c5640c-f154-4c2f-8acc-4d404f0e5859,1adb13fe-4423-417e-bee3-a31fc0960fa9,f4069231-0d41-4175-853e-0ef898226d97,Kesariya,Arijit Singh,2026-06-19 14:54:32,pending,2026-06-19 15:06:32
0f633030-1538-4cb6-896a-3419d3962d1c,bf345546-ab44-4183-a7ef-8fcb3efc42e0,b77e12ac-c966-4c38-8d0c-b7afef27f6db,Get Lucky,Daft Punk,2026-06-19 14:55:32,accepted,2026-06-19 15:15:32
8e071b62-7784-41c6-91a6-40d2022ee2fa,1adb13fe-4423-417e-bee3-a31fc0960fa9,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,In the End,Linkin Park,2026-06-19 14:56:08,rejected,2026-06-19 15:02:08
d6e6c85b-ecbc-4bc1-83cd-8a33ef229cc5,1adb13fe-4423-417e-bee3-a31fc0960fa9,f4069231-0d41-4175-853e-0ef898226d97,Dynamite,BTS,2026-06-19 14:56:25,played,2026-06-19 14:56:25
14a6fcf3-0960-4206-b49e-847a7be5c433,bf4e7fc7-947e-494c-bc5e-41a99386e02d,16680d46-fc8a-4691-8b00-b09bc2004a19,Get Lucky,Daft Punk,2026-06-19 14:57:15,played,2026-06-19 14:57:15
57ff88bb-495b-46d8-99a6-35911ebbdfe6,0860c84b-3b4b-4211-b67d-3fa838f12625,22a990f3-a58e-4b79-a832-f797a1f2489f,In the End,Linkin Park,2026-06-19 14:58:10,rejected,2026-06-19 15:27:10
b6deb61e-112d-4735-875f-597cdc4afbaa,3dfb20de-08db-4747-8ef2-322c0d394779,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,Naatu Naatu,M. M. Keeravani,2026-06-19 14:58:25,pending,2026-06-19 15:05:25
32ca1cc8-0046-4ce5-8eb5-ca68cda93e78,81c15c3c-ccf1-4337-9c55-cc3f24dcd1f4,09cdf1f0-7630-488c-bfb3-caca63923097,Naatu Naatu,M. M. Keeravani,2026-06-19 14:58:50,pending,2026-06-19 15:16:50
12f09233-8853-47a1-83a7-abfaad0396db,0860c84b-3b4b-4211-b67d-3fa838f12625,3b8c4752-b3a3-420b-9c74-36921cf61c76,Blinding Lights,The Weeknd,2026-06-19 14:59:17,pending,2026-06-19 15:02:17
d9000de4-d0fb-40a4-99fb-07c9337f1d41,81c15c3c-ccf1-4337-9c55-cc3f24dcd1f4,061b5104-ae8b-4699-b5cf-5e040ea1b762,Get Lucky,Daft Punk,2026-06-19 14:59:29,accepted,2026-06-19 15:22:29
8972baf4-bd7c-45bb-9ed9-87be79f91b4f,0860c84b-3b4b-4211-b67d-3fa838f12625,3b8c4752-b3a3-420b-9c74-36921cf61c76,Get Lucky,Daft Punk,2026-06-19 14:59:41,rejected,2026-06-19 15:04:41
ba8a1ffc-d6f4-4779-acea-96ce2554f0a4,619b7bd5-b06d-4a9c-bd51-8b4e97d9dd66,1fd32b5a-5090-4bc2-ab21-ed5b400a4c80,Lofi Rain,Chillhop Music,2026-06-19 14:59:47,pending,2026-06-19 15:01:47
ddae6c33-aee8-4546-b38d-9404ff13fbe1,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,06976bce-6513-48e4-9af3-08e5c05693cd,Kesariya,Arijit Singh,2026-06-19 15:00:48,played,2026-06-19 15:00:48
4a003b2b-55d1-47ac-8150-29080772df23,44450573-1d1f-4979-8810-aa1c1f1266be,16680d46-fc8a-4691-8b00-b09bc2004a19,Kesariya,Arijit Singh,2026-06-19 15:01:09,pending,2026-06-19 15:24:09
0a4fd41f-4fba-4f15-909d-f3c86badf4ac,44450573-1d1f-4979-8810-aa1c1f1266be,16680d46-fc8a-4691-8b00-b09bc2004a19,Get Lucky,Daft Punk,2026-06-19 15:01:27,accepted,2026-06-19 15:12:27
da732073-cd45-4d04-abda-ee2790671502,70db81fe-a9c6-4fa6-a433-5955ed8c7923,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,Blinding Lights,The Weeknd,2026-06-19 15:01:33,played,2026-06-19 15:01:33
51f1cb66-c043-47bc-8128-d9c5fbc41257,8f7bb750-2c75-41cd-8fa2-523b5b6554bc,09cdf1f0-7630-488c-bfb3-caca63923097,Naatu Naatu,M. M. Keeravani,2026-06-19 15:01:48,skipped,2026-06-19 15:15:48
b802ba48-7811-48a0-bb05-1f6ad66f4403,c58aaa48-ce75-4bd8-9dd6-d21e5607b06d,6746fcd9-3095-4b62-aa03-12fecb4a285f,Kesariya,Arijit Singh,2026-06-19 15:01:54,played,2026-06-19 15:01:54
d695ab4b-fea5-4d22-a260-44f7fb32360d,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,7a9d5fb0-a416-4f2e-af89-c7b367d8ff11,Naatu Naatu,M. M. Keeravani,2026-06-19 15:02:28,played,2026-06-19 15:02:28
03925f84-e7c7-481d-bd39-ee17d463f066,70db81fe-a9c6-4fa6-a433-5955ed8c7923,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,In the End,Linkin Park,2026-06-19 15:02:53,accepted,2026-06-19 15:08:53
b507e51a-c401-4542-bbb0-d2944e53c108,c58aaa48-ce75-4bd8-9dd6-d21e5607b06d,6746fcd9-3095-4b62-aa03-12fecb4a285f,Blinding Lights,The Weeknd,2026-06-19 15:03:53,accepted,2026-06-19 15:18:53
1ad8e63f-a691-4b82-aeb3-9aa525c0217d,8f7bb750-2c75-41cd-8fa2-523b5b6554bc,09cdf1f0-7630-488c-bfb3-caca63923097,Fix You,Coldplay,2026-06-19 15:04:32,pending,2026-06-19 15:33:32
0d52d118-196f-4c69-bffc-dbde6aed5bef,3e2d8755-071e-44cc-9360-1d87d528b5e7,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,Get Lucky,Daft Punk,2026-06-19 15:05:01,skipped,2026-06-19 15:17:01
009e1026-ae10-47e1-b7ed-cb987f73f4ef,d4201d66-f078-4cf0-8c45-93183424ca2f,cfb82812-3cd3-47ac-aba4-f0ec54e7a3a0,Starboy,The Weeknd,2026-06-19 15:05:23,played,2026-06-19 15:05:23
66adff64-c798-4b6d-a409-e494d5c645cf,619b7bd5-b06d-4a9c-bd51-8b4e97d9dd66,1fd32b5a-5090-4bc2-ab21-ed5b400a4c80,Fix You,Coldplay,2026-06-19 15:05:36,skipped,2026-06-19 15:13:36
447320d8-4334-4561-8fc4-c909cb01b97a,d4201d66-f078-4cf0-8c45-93183424ca2f,cfb82812-3cd3-47ac-aba4-f0ec54e7a3a0,Take Five,Dave Brubeck,2026-06-19 15:05:41,played,2026-06-19 15:05:41
e730902e-7870-4aae-8543-8073db7c8669,675d6f03-37f3-4126-a9ed-002b6e3381fc,252c4b16-8466-4b90-8f96-8f90afd0291f,Dynamite,BTS,2026-06-19 15:06:04,rejected,2026-06-19 15:35:04
fb141e65-25a5-4659-bd7e-f9d7f6ed7148,9ad8b9c4-e9ae-47eb-9713-8cda2f3ae62f,7a9d5fb0-a416-4f2e-af89-c7b367d8ff11,Naatu Naatu,M. M. Keeravani,2026-06-19 15:06:10,skipped,2026-06-19 15:24:10
53e59f93-00a0-4f4b-8c55-0b9e6143262a,e794d6b5-2b1a-497a-8f87-0a2dcc8d6c8d,373c3697-78cf-4304-af76-ea5a452dad05,Take Five,Dave Brubeck,2026-06-19 15:06:33,skipped,2026-06-19 15:26:33
baff52d6-cb6a-4111-ac80-052e60cc39f4,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,16680d46-fc8a-4691-8b00-b09bc2004a19,Kesariya,Arijit Singh,2026-06-19 15:07:11,rejected,2026-06-19 15:22:11
70020a14-711b-4329-ace1-7a214de358bf,d4201d66-f078-4cf0-8c45-93183424ca2f,1c92f5ed-55b7-4c90-8efa-2741a382d3e3,Kesariya,Arijit Singh,2026-06-19 15:07:43,pending,2026-06-19 15:26:43
1856a1fc-803a-43bc-aca1-a6e361b80863,87289f02-83b5-4c78-9747-f88cc08f7e57,39b3f684-9677-4ff0-bc81-276b045ab4aa,Get Lucky,Daft Punk,2026-06-19 15:08:38,pending,2026-06-19 15:24:38
4a48d2fa-3a99-43c1-b1bd-c4ac947936ac,8f7bb750-2c75-41cd-8fa2-523b5b6554bc,09cdf1f0-7630-488c-bfb3-caca63923097,Fix You,Coldplay,2026-06-19 15:08:50,pending,2026-06-19 15:10:50
da5fcb90-ad03-47ea-829f-f2752c35b0c4,44450573-1d1f-4979-8810-aa1c1f1266be,67465aa7-e829-469c-8151-d4d82a624b55,Take Five,Dave Brubeck,2026-06-19 15:09:04,pending,2026-06-19 15:30:04
16f14ef5-3b2f-4991-9861-8b2a9067a6ff,3c5dbb2c-5bf5-4ec5-8ce8-d96ab6a996ec,06976bce-6513-48e4-9af3-08e5c05693cd,Get Lucky,Daft Punk,2026-06-19 15:09:18,accepted,2026-06-19 15:27:18
5ca3efd7-fba9-4eca-a944-6f7665a344f4,87289f02-83b5-4c78-9747-f88cc08f7e57,39b3f684-9677-4ff0-bc81-276b045ab4aa,Fix You,Coldplay,2026-06-19 15:09:24,skipped,2026-06-19 15:29:24
2063f41d-00b6-4e5e-ab93-54c0c0875ea7,3f0318c7-aed8-4976-a30d-80fb8460b0eb,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Dynamite,BTS,2026-06-19 15:09:30,skipped,2026-06-19 15:17:30
4080e348-c184-4590-ab9c-9dcb7db650c6,bc1f1008-7099-4696-802f-8cff82f28f8f,6108e19c-0b10-42b2-bc4a-a75f74a31b89,Starboy,The Weeknd,2026-06-19 15:09:48,accepted,2026-06-19 15:23:48
73b152c8-3102-4425-bd17-73a89cf4fafc,bc1f1008-7099-4696-802f-8cff82f28f8f,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,Dynamite,BTS,2026-06-19 15:10:20,accepted,2026-06-19 15:39:20
119f6304-ba34-4074-b94f-deeba192d4e3,c58aaa48-ce75-4bd8-9dd6-d21e5607b06d,6746fcd9-3095-4b62-aa03-12fecb4a285f,Starboy,The Weeknd,2026-06-19 15:10:44,accepted,2026-06-19 15:33:44
69363027-734b-4c0d-9baf-b661ab1ec53d,589dbac5-fd04-4e92-99ce-bb5617c0f779,891bc6b6-cdb7-4d63-b086-81a126bb775a,Starboy,The Weeknd,2026-06-19 15:10:50,accepted,2026-06-19 15:36:50
8c6599c9-2c4e-4712-a90d-b39a4bdcf7f2,a2c1828b-2ea2-4de7-a779-f1d5fdf1be93,38be73d8-5ac3-452f-9590-060525df25af,Blinding Lights,The Weeknd,2026-06-19 15:11:04,accepted,2026-06-19 15:27:04
2cf93eae-3359-4cda-bef0-a01ec14c8d40,b348f587-ebb4-4da0-a0dc-ef6e97a3ab21,e9a7d752-9b25-4616-92b3-edb905512202,Lofi Rain,Chillhop Music,2026-06-19 15:11:16,played,2026-06-19 15:11:16
9da7f209-7fda-420e-8d13-752ec169af21,87289f02-83b5-4c78-9747-f88cc08f7e57,39b3f684-9677-4ff0-bc81-276b045ab4aa,Kesariya,Arijit Singh,2026-06-19 15:11:33,rejected,2026-06-19 15:12:33
ff39451e-10b7-408b-8719-6e56b1d3281e,bc1f1008-7099-4696-802f-8cff82f28f8f,6108e19c-0b10-42b2-bc4a-a75f74a31b89,Fix You,Coldplay,2026-06-19 15:12:00,skipped,2026-06-19 15:22:00
1187767c-9eb4-44c8-a54b-fe54045d45f2,5eaef81a-738e-4ab7-8e6b-a459b19038c0,c1323a63-30c3-41c2-a010-6259c8ad8714,Kesariya,Arijit Singh,2026-06-19 15:12:06,skipped,2026-06-19 15:39:06
b639ae5b-fa2c-415d-beb8-c0a3f5b333af,a2c1828b-2ea2-4de7-a779-f1d5fdf1be93,38be73d8-5ac3-452f-9590-060525df25af,Kesariya,Arijit Singh,2026-06-19 15:13:14,skipped,2026-06-19 15:19:14
289b9d54-5434-4637-83d9-f4398b14eb82,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,16680d46-fc8a-4691-8b00-b09bc2004a19,Blinding Lights,The Weeknd,2026-06-19 15:13:28,pending,2026-06-19 15:19:28
61d67567-33e6-412b-ba17-366b22d2f83c,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,Get Lucky,Daft Punk,2026-06-19 15:13:43,played,2026-06-19 15:13:43
5644fa03-2100-4b46-b286-e9d206ee4f41,5eaef81a-738e-4ab7-8e6b-a459b19038c0,8592972f-fa8c-430f-b937-da5d53ec0f79,Fix You,Coldplay,2026-06-19 15:14:15,rejected,2026-06-19 15:15:15
2419a4ce-9845-4786-8d43-7a9dc034d172,bc1f1008-7099-4696-802f-8cff82f28f8f,6108e19c-0b10-42b2-bc4a-a75f74a31b89,Dynamite,BTS,2026-06-19 15:14:22,skipped,2026-06-19 15:41:22
46a513a4-b341-439e-880d-8352fc4d2fb0,5bac73d3-305c-4273-b9f3-511bccabc5c7,95999ef1-3dee-413a-91d9-58f1c8b7d3dc,Blinding Lights,The Weeknd,2026-06-19 15:14:41,skipped,2026-06-19 15:16:41
9383cb87-37bf-4115-9710-43667b3b11ce,b982bfa4-b894-4100-aa06-8645440ecd03,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,Fix You,Coldplay,2026-06-19 15:15:02,rejected,2026-06-19 15:25:02
600741b9-528f-4479-b2ee-c9fc67fb6f6d,b982bfa4-b894-4100-aa06-8645440ecd03,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,Take Five,Dave Brubeck,2026-06-19 15:16:02,rejected,2026-06-19 15:34:02
940f25ae-2396-4ef2-8e88-430843225eec,c0e4137e-ee92-4e2f-afad-73ab313ef079,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,Kesariya,Arijit Singh,2026-06-19 15:16:08,pending,2026-06-19 15:21:08
718c2984-6a18-4148-b96b-5397e88990e7,5eaef81a-738e-4ab7-8e6b-a459b19038c0,c1323a63-30c3-41c2-a010-6259c8ad8714,Get Lucky,Daft Punk,2026-06-19 15:16:37,played,2026-06-19 15:16:37
c3ef54e0-212c-4e4e-b01a-3ee119e28eee,f1b03e20-0009-4e9c-8929-eda0d74a839a,a9df166f-15a5-405e-8af7-472cba5d2aea,Naatu Naatu,M. M. Keeravani,2026-06-19 15:16:43,skipped,2026-06-19 15:31:43
9b41ca19-ef5b-4db9-83cd-6d9ee08e395f,a2c1828b-2ea2-4de7-a779-f1d5fdf1be93,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Starboy,The Weeknd,2026-06-19 15:16:49,played,2026-06-19 15:16:49
d741044e-f8af-4209-bdc3-4d51f841f421,f1b03e20-0009-4e9c-8929-eda0d74a839a,a9df166f-15a5-405e-8af7-472cba5d2aea,In the End,Linkin Park,2026-06-19 15:17:08,pending,2026-06-19 15:43:08
cf8e6bdb-85f4-4db0-9d98-8d7348834010,3c5dbb2c-5bf5-4ec5-8ce8-d96ab6a996ec,06976bce-6513-48e4-9af3-08e5c05693cd,Fix You,Coldplay,2026-06-19 15:17:13,skipped,2026-06-19 15:30:13
c65e66f9-e9c5-463d-aa4d-8eec0f732c5b,b982bfa4-b894-4100-aa06-8645440ecd03,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,Take Five,Dave Brubeck,2026-06-19 15:17:38,skipped,2026-06-19 15:47:38
037f69d3-7d31-4c0d-bede-0c330ce0436b,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,55eda42c-ebef-41e1-a9a4-64e2a6eb6bc4,Take Five,Dave Brubeck,2026-06-19 15:17:44,rejected,2026-06-19 15:39:44
91fc6c0c-59b7-459a-8f74-096388b754c0,f1b03e20-0009-4e9c-8929-eda0d74a839a,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,Blinding Lights,The Weeknd,2026-06-19 15:18:19,played,2026-06-19 15:18:19
d891fe9d-1593-4a11-809f-269bf7c934c0,ff815c1d-5085-46cb-bdba-b2e3f87bf204,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,Get Lucky,Daft Punk,2026-06-19 15:18:32,rejected,2026-06-19 15:34:32
704ef91b-6ac4-44a4-840b-d256f9745415,ff815c1d-5085-46cb-bdba-b2e3f87bf204,c7aaa5f5-beb5-4c7d-b2de-2b8217c691ce,In the End,Linkin Park,2026-06-19 15:18:44,skipped,2026-06-19 15:45:44
8689f295-4cc1-4790-a568-f953666503bd,589dbac5-fd04-4e92-99ce-bb5617c0f779,b9cebfec-6756-4c31-af63-82cd7e08ca88,Get Lucky,Daft Punk,2026-06-19 15:18:54,pending,2026-06-19 15:38:54
5c0b2dfa-0777-4ffe-8f6d-9bbc924b2a82,0ed0f387-111e-4f7b-aeb9-32922c065f83,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,Blinding Lights,The Weeknd,2026-06-19 15:19:05,skipped,2026-06-19 15:24:05
fa7a1115-d4d5-4a76-b665-69fc6eb93160,ff815c1d-5085-46cb-bdba-b2e3f87bf204,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,Take Five,Dave Brubeck,2026-06-19 15:19:23,rejected,2026-06-19 15:25:23
86737e17-8bef-481f-a804-4fb8bbf0dd4d,48d12874-2af6-437c-9ec6-97323608da52,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,Dynamite,BTS,2026-06-19 15:19:45,rejected,2026-06-19 15:32:45
3a2a8aaf-2ee3-40cb-ac4c-5dcd6988319c,05a0b6e9-d7b2-4138-935a-f90ef824981e,95999ef1-3dee-413a-91d9-58f1c8b7d3dc,Kesariya,Arijit Singh,2026-06-19 15:20:01,skipped,2026-06-19 15:31:01
2893d842-fe23-432b-909e-aa708129b99c,a2c1828b-2ea2-4de7-a779-f1d5fdf1be93,1f2504b1-a8c2-487d-b463-eb1d7a077e48,Blinding Lights,The Weeknd,2026-06-19 15:20:07,skipped,2026-06-19 15:38:07
80e23063-38d5-467a-8ff8-19010d1b3d87,f1b03e20-0009-4e9c-8929-eda0d74a839a,3a5a455c-b0b4-41c9-94fe-b4efcc045e68,Naatu Naatu,M. M. Keeravani,2026-06-19 15:20:19,played,2026-06-19 15:20:19
f5c299d4-4363-41af-81c1-a991b8dcb647,d02048f9-066b-46c8-9d0a-3824b0cdf370,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Dynamite,BTS,2026-06-19 15:20:40,pending,2026-06-19 15:27:40
7d87c039-9b1e-4cef-ac47-6b308b03aaca,48d12874-2af6-437c-9ec6-97323608da52,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,In the End,Linkin Park,2026-06-19 15:20:50,played,2026-06-19 15:20:50
ee7f0bd0-e4d0-4b83-a3af-de2d135870c7,d02048f9-066b-46c8-9d0a-3824b0cdf370,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Dynamite,BTS,2026-06-19 15:20:56,rejected,2026-06-19 15:21:56
2642bf06-c33c-4e28-ba58-10aa9cb7aa66,ff815c1d-5085-46cb-bdba-b2e3f87bf204,bac6d5f1-3c7d-4a24-b9f7-a361d17def20,Starboy,The Weeknd,2026-06-19 15:21:13,played,2026-06-19 15:21:13
f68b1f66-cc0d-4967-a341-f0809efb5b41,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,a95af4fd-cedb-4891-82b8-7a98a84d797d,Naatu Naatu,M. M. Keeravani,2026-06-19 15:21:21,accepted,2026-06-19 15:50:21
322f5d50-3f04-4319-b226-5a20491b453f,0ed0f387-111e-4f7b-aeb9-32922c065f83,8a52dde1-0eb7-4cdf-a260-8946b5996f11,Fix You,Coldplay,2026-06-19 15:22:20,played,2026-06-19 15:22:20
90313258-0236-4c32-96a7-5b00e3940289,05a0b6e9-d7b2-4138-935a-f90ef824981e,22a990f3-a58e-4b79-a832-f797a1f2489f,Blinding Lights,The Weeknd,2026-06-19 15:22:37,skipped,2026-06-19 15:41:37
cf6da369-de70-4f84-bdc2-b975f045107c,11b7ff29-9d2d-4a9d-9e5a-483098dbc28d,39b3f684-9677-4ff0-bc81-276b045ab4aa,Naatu Naatu,M. M. Keeravani,2026-06-19 15:23:00,rejected,2026-06-19 15:47:00
d8c0f41e-3060-48c0-a0ae-74fe0c77d391,f1b03e20-0009-4e9c-8929-eda0d74a839a,a9df166f-15a5-405e-8af7-472cba5d2aea,Kesariya,Arijit Singh,2026-06-19 15:23:23,skipped,2026-06-19 15:31:23
2b321391-4e6b-4134-95e4-e5d7a094c6c1,d02048f9-066b-46c8-9d0a-3824b0cdf370,2ceca7b2-cf0d-4e98-81b8-104bab7143c9,Naatu Naatu,M. M. Keeravani,2026-06-19 15:24:03,rejected,2026-06-19 15:32:03
1ccbcf17-bfc3-4817-b03a-508987b9fd69,af5fd47f-06f9-4483-85b2-79562325a517,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,Lofi Rain,Chillhop Music,2026-06-19 15:24:39,skipped,2026-06-19 15:36:39
c842b53a-795f-4b0f-a8bb-1194b598cd44,48d12874-2af6-437c-9ec6-97323608da52,09cdf1f0-7630-488c-bfb3-caca63923097,In the End,Linkin Park,2026-06-19 15:25:07,pending,2026-06-19 15:31:07
b2c36859-99e4-4de1-a924-d878b7c81f9e,48d12874-2af6-437c-9ec6-97323608da52,09cdf1f0-7630-488c-bfb3-caca63923097,Naatu Naatu,M. M. Keeravani,2026-06-19 15:25:45,skipped,2026-06-19 15:47:45
3c4b8daa-1d1b-47cc-bef0-0e1c603f1687,0ed0f387-111e-4f7b-aeb9-32922c065f83,0ce42ca3-c85d-4327-b49d-0e8adb74d2c9,Blinding Lights,The Weeknd,2026-06-19 15:26:24,rejected,2026-06-19 15:49:24
dec021a9-a612-46dc-a68e-856881eda91c,60eac8f8-870f-4ba1-b93a-d2e8cc3c3100,935e89a9-8b0c-4881-bacd-5eba3c421d14,Starboy,The Weeknd,2026-06-19 15:26:43,accepted,2026-06-19 15:36:43
0ce352ba-a157-4bb8-83bc-e27d7dba4be5,d02048f9-066b-46c8-9d0a-3824b0cdf370,f4069231-0d41-4175-853e-0ef898226d97,Kesariya,Arijit Singh,2026-06-19 15:26:57,played,2026-06-19 15:26:57
8de95020-7640-4848-aaec-55690783ddf7,2c795125-8af1-4c3a-a352-41fe1777a2bc,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,Dynamite,BTS,2026-06-19 15:27:08,skipped,2026-06-19 15:35:08
557783da-6fe2-449a-a748-426cd992f77c,d02048f9-066b-46c8-9d0a-3824b0cdf370,f4069231-0d41-4175-853e-0ef898226d97,Take Five,Dave Brubeck,2026-06-19 15:27:37,rejected,2026-06-19 15:40:37
426a87b0-b15f-42eb-a071-557145bf32b0,6eba85bf-b5d1-435f-8018-5c6981bc9d49,9fd6178d-2e32-495f-b3aa-e2cb46aef3f6,In the End,Linkin Park,2026-06-19 15:27:50,skipped,2026-06-19 15:30:50
1ea8c9db-7d11-41db-a769-c588889f769b,af5fd47f-06f9-4483-85b2-79562325a517,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,Starboy,The Weeknd,2026-06-19 15:27:56,pending,2026-06-19 15:38:56
66b0e8d9-41fc-436c-9aa8-4571e1cb8e49,af5fd47f-06f9-4483-85b2-79562325a517,a346bb1e-a7ff-4018-9c61-0eca86df0f61,Starboy,The Weeknd,2026-06-19 15:28:02,accepted,2026-06-19 15:54:02
0633e098-dacc-48ff-abae-d79cab979f75,276be847-65ec-43bd-856a-e0d5483084ca,252c4b16-8466-4b90-8f96-8f90afd0291f,Get Lucky,Daft Punk,2026-06-19 15:28:15,rejected,2026-06-19 15:56:15
2814722a-762b-47ef-a76f-4a0a88174bb2,af5fd47f-06f9-4483-85b2-79562325a517,c53a6b3a-df85-4ade-9c4e-78a656ae0d51,Get Lucky,Daft Punk,2026-06-19 15:28:54,skipped,2026-06-19 15:37:54
ba01f6a6-0c09-42a8-a146-ed0001413758,57a51835-4d5f-4ebe-89a2-c87f988c3a42,6bd5d031-e68b-47c0-8300-c43f0c2f35f7,Take Five,Dave Brubeck,2026-06-19 15:29:00,pending,2026-06-19 15:40:00
0d408b51-3535-4b69-8e77-e900e068f5fc,48d12874-2af6-437c-9ec6-97323608da52,1876e0cb-1cae-42b9-9e47-a01e7d06bab2,Get Lucky,Daft Punk,2026-06-19 15:29:07,skipped,2026-06-19 15:38:07
3ca76a86-08a3-4af1-8b53-31a7f733ab77,792d0a63-0db7-47ff-b89c-d8a9c301ab45,935e89a9-8b0c-4881-bacd-5eba3c421d14,Fix You,Coldplay,2026-06-19 15:29:38,accepted,2026-06-19 15:45:38
6ba60502-d102-4be2-96e1-4372a9294154,76d97434-6e7b-4ccc-9369-0aa39931d4e8,604cc5c8-b374-4801-ad23-e6a8e117d809,Starboy,The Weeknd,2026-06-19 15:30:04,played,2026-06-19 15:30:04
467f2765-7a29-4b9c-941f-585347e93a5c,30f95ee9-e4bf-4e55-90cf-e6211cf2cba8,b9cebfec-6756-4c31-af63-82cd7e08ca88,Get Lucky,Daft Punk,2026-06-19 15:30:15,accepted,2026-06-19 15:35:15
26caff6a-e6ee-4347-8274-2bee05882421,7c9c55c1-1c32-4cf4-a74d-a90de642558e,0f42e55c-e2f1-4ef6-959b-0e39485b881f,Naatu Naatu,M. M. Keeravani,2026-06-19 15:30:26,played,2026-06-19 15:30:26
efc5c0b5-8617-40f2-8d12-0a9822a061ce,792d0a63-0db7-47ff-b89c-d8a9c301ab45,935e89a9-8b0c-4881-bacd-5eba3c421d14,Blinding Lights,The Weeknd,2026-06-19 15:31:06,accepted,2026-06-19 15:35:06
2ace4fdf-710f-4f7c-9c7d-d5cfd90f1680,91566d64-0ccd-4b22-ab9d-545dba9dd1f8,1efe8a03-0ff0-4d5c-aed3-1bdf1a07b889,Get Lucky,Daft Punk,2026-06-19 15:31:12,skipped,2026-06-19 15:32:12
26cd22f1-752b-40e3-9b16-b19a28c06269,6e637c77-b4dc-4c53-9949-121e1443a809,3f78906d-8830-4afd-9569-6682c625741e,Take Five,Dave Brubeck,2026-06-19 15:31:46,played,2026-06-19 15:31:46
ab9af5eb-74a2-468c-8e4f-857253ab4f14,741028c3-2030-4c22-8cae-d149cc95b301,06976bce-6513-48e4-9af3-08e5c05693cd,Take Five,Dave Brubeck,2026-06-19 15:32:30,accepted,2026-06-19 15:40:30
524efdb7-d512-4ba7-899f-ca577776f956,741028c3-2030-4c22-8cae-d149cc95b301,06976bce-6513-48e4-9af3-08e5c05693cd,Blinding Lights,The Weeknd,2026-06-19 15:33:03,pending,2026-06-19 15:53:03
