id,room_id,call_type,started_at,ended_at,call_status,duration_seconds
b78e60bd-f6f3-4e1b-8919-69b7c1615e97,e794d6b5-2b1a-497a-8f87-0a2dcc8d6c8d,video,2026-06-19 15:08:11,2026-06-19 15:08:20,completed,9
13436552-5a2e-40dd-bf1a-97b4fc2709a8,b703d278-7442-4d47-b445-86f652cfad6f,audio,2026-06-19 15:08:27,2026-06-19 18:31:27,connected,12180
13436552-5a2e-40dd-bf1a-97b4fc2709a8,b703d278-7442-4d47-b445-86f652cfad6f,audio,2026-06-19 15:08:27,2026-06-19 15:08:32,completed,5
d5866fb0-4ab1-4cfa-b75a-035275d41182,b982bfa4-b894-4100-aa06-8645440ecd03,video,2026-06-19 15:08:58,2026-06-19 16:22:58,connected,4440
d5866fb0-4ab1-4cfa-b75a-035275d41182,b982bfa4-b894-4100-aa06-8645440ecd03,video,2026-06-19 15:08:58,2026-06-19 15:09:09,completed,11
140177a9-0836-4ef0-9b18-e56f4046f961,3c5dbb2c-5bf5-4ec5-8ce8-d96ab6a996ec,audio,2026-06-19 15:09:18,2026-06-19 17:48:18,connected,9540
140177a9-0836-4ef0-9b18-e56f4046f961,3c5dbb2c-5bf5-4ec5-8ce8-d96ab6a996ec,audio,2026-06-19 15:09:18,2026-06-19 15:09:30,completed,12
a12c81cd-c650-4dd4-8d74-0b90340feba4,c58aaa48-ce75-4bd8-9dd6-d21e5607b06d,video,2026-06-19 15:09:37,2026-06-19 18:06:37,connected,10620
a12c81cd-c650-4dd4-8d74-0b90340feba4,c58aaa48-ce75-4bd8-9dd6-d21e5607b06d,video,2026-06-19 15:09:37,2026-06-19 15:09:55,completed,18
052ac918-4428-4768-82a5-17ff977dc39d,5bac73d3-305c-4273-b9f3-511bccabc5c7,audio,2026-06-19 15:10:12,2026-06-19 16:11:12,connected,3660
052ac918-4428-4768-82a5-17ff977dc39d,5bac73d3-305c-4273-b9f3-511bccabc5c7,audio,2026-06-19 15:10:12,2026-06-19 15:10:26,completed,14
f5b0fad3-6eac-40fb-8250-834d3a0a8562,bc1f1008-7099-4696-802f-8cff82f28f8f,audio,2026-06-19 15:12:00,2026-06-19 16:30:00,connected,4680
f5b0fad3-6eac-40fb-8250-834d3a0a8562,bc1f1008-7099-4696-802f-8cff82f28f8f,audio,2026-06-19 15:12:00,2026-06-19 15:12:06,completed,6
9e340e7a-3841-467f-a73b-98c8b5a46950,3f0318c7-aed8-4976-a30d-80fb8460b0eb,audio,2026-06-19 15:12:25,2026-06-19 15:50:25,connected,2280
9e340e7a-3841-467f-a73b-98c8b5a46950,3f0318c7-aed8-4976-a30d-80fb8460b0eb,audio,2026-06-19 15:12:25,2026-06-19 15:12:31,completed,6
49c99010-60cc-4e0e-92a0-f3a9fa215921,5eaef81a-738e-4ab7-8e6b-a459b19038c0,audio,2026-06-19 15:13:08,2026-06-19 19:10:08,connected,14220
49c99010-60cc-4e0e-92a0-f3a9fa215921,5eaef81a-738e-4ab7-8e6b-a459b19038c0,audio,2026-06-19 15:13:08,2026-06-19 15:13:14,completed,6
35717316-a07e-4bf8-9aca-32688c09f93a,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,audio,2026-06-19 15:13:28,2026-06-19 18:15:28,connected,10920
a214d945-b565-4c82-9d66-6710bc72e454,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,audio,2026-06-19 15:13:37,2026-06-19 16:37:37,connected,5040
5c04d3a7-8419-4784-bba2-bf8aa1c25edf,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,video,2026-06-19 15:13:43,2026-06-19 17:19:43,connected,7560
35717316-a07e-4bf8-9aca-32688c09f93a,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,audio,2026-06-19 15:13:28,2026-06-19 15:13:51,completed,23
a214d945-b565-4c82-9d66-6710bc72e454,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,audio,2026-06-19 15:13:37,2026-06-19 15:13:58,completed,21
34051308-c44a-4727-8e7a-7335e01c71d0,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,video,2026-06-19 15:14:09,2026-06-19 17:08:09,connected,6840
5c04d3a7-8419-4784-bba2-bf8aa1c25edf,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,video,2026-06-19 15:13:43,2026-06-19 15:14:28,completed,45
34051308-c44a-4727-8e7a-7335e01c71d0,317e0840-a2d2-4be3-a4d4-39c3bec6e5ac,video,2026-06-19 15:14:09,2026-06-19 15:14:35,completed,26
074a82f1-64e9-4dee-94d3-02f0ead440db,5bac73d3-305c-4273-b9f3-511bccabc5c7,video,2026-06-19 15:14:41,2026-06-19 18:53:41,connected,13140
074a82f1-64e9-4dee-94d3-02f0ead440db,5bac73d3-305c-4273-b9f3-511bccabc5c7,video,2026-06-19 15:14:41,2026-06-19 15:14:55,completed,14
c29fc2b9-2b23-4cc2-bf8d-4e685a692802,b982bfa4-b894-4100-aa06-8645440ecd03,video,2026-06-19 15:15:02,2026-06-19 16:42:02,connected,5220
c29fc2b9-2b23-4cc2-bf8d-4e685a692802,b982bfa4-b894-4100-aa06-8645440ecd03,video,2026-06-19 15:15:02,2026-06-19 15:15:09,completed,7
f02aa609-dd9a-47de-a60f-65cf673c1c8d,b703d278-7442-4d47-b445-86f652cfad6f,video,2026-06-19 15:16:14,2026-06-19 17:09:14,connected,6780
e1d09aa8-3357-4de2-ab51-9c4e8359f8d1,c0e4137e-ee92-4e2f-afad-73ab313ef079,audio,2026-06-19 15:16:30,2026-06-19 17:56:30,connected,9600
f02aa609-dd9a-47de-a60f-65cf673c1c8d,b703d278-7442-4d47-b445-86f652cfad6f,video,2026-06-19 15:16:14,2026-06-19 15:16:43,completed,29
e1d09aa8-3357-4de2-ab51-9c4e8359f8d1,c0e4137e-ee92-4e2f-afad-73ab313ef079,audio,2026-06-19 15:16:30,2026-06-19 15:16:49,completed,19
0f5d52d0-5531-4df4-9248-d802e5697fd6,f1b03e20-0009-4e9c-8929-eda0d74a839a,audio,2026-06-19 15:17:25,2026-06-19 15:30:25,connected,780
0f5d52d0-5531-4df4-9248-d802e5697fd6,f1b03e20-0009-4e9c-8929-eda0d74a839a,audio,2026-06-19 15:17:25,2026-06-19 15:17:31,completed,6
8a128564-f87e-4965-a48b-a3a04f8b6b22,f1b03e20-0009-4e9c-8929-eda0d74a839a,video,2026-06-19 15:18:08,2026-06-19 17:01:08,connected,6180
8a128564-f87e-4965-a48b-a3a04f8b6b22,f1b03e20-0009-4e9c-8929-eda0d74a839a,video,2026-06-19 15:18:08,2026-06-19 15:18:37,completed,29
fc31c721-c074-4379-b9f9-1719a1ea1618,0ed0f387-111e-4f7b-aeb9-32922c065f83,video,2026-06-19 15:19:05,2026-06-19 17:57:05,connected,9480
fc31c721-c074-4379-b9f9-1719a1ea1618,0ed0f387-111e-4f7b-aeb9-32922c065f83,video,2026-06-19 15:19:05,2026-06-19 15:19:12,completed,7
4b4c6a0c-9253-42e7-a75f-7fffd1cad863,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,audio,2026-06-19 15:19:18,2026-06-19 16:00:18,connected,2460
4b4c6a0c-9253-42e7-a75f-7fffd1cad863,7d9299a4-6fe1-4bf1-bab4-6fd1a1f25fbe,audio,2026-06-19 15:19:18,2026-06-19 15:19:23,completed,5
cc5ce887-c518-42f3-abb5-46af12c8c534,05a0b6e9-d7b2-4138-935a-f90ef824981e,audio,2026-06-19 15:20:01,2026-06-19 16:00:01,connected,2400
cc5ce887-c518-42f3-abb5-46af12c8c534,05a0b6e9-d7b2-4138-935a-f90ef824981e,audio,2026-06-19 15:20:01,2026-06-19 15:20:07,completed,6
090d6610-1f95-4f11-a404-8fe957da8ba8,c0e4137e-ee92-4e2f-afad-73ab313ef079,audio,2026-06-19 15:21:02,2026-06-19 18:48:02,connected,12420
090d6610-1f95-4f11-a404-8fe957da8ba8,c0e4137e-ee92-4e2f-afad-73ab313ef079,audio,2026-06-19 15:21:02,2026-06-19 15:21:07,completed,5
6a01f0ea-f7e2-49a6-89bc-278aa1516cc4,ff815c1d-5085-46cb-bdba-b2e3f87bf204,video,2026-06-19 15:21:27,2026-06-19 17:02:27,connected,6060
6a01f0ea-f7e2-49a6-89bc-278aa1516cc4,ff815c1d-5085-46cb-bdba-b2e3f87bf204,video,2026-06-19 15:21:27,2026-06-19 15:21:33,completed,6
12f87867-c1b8-42fd-889a-22db9806b937,11b7ff29-9d2d-4a9d-9e5a-483098dbc28d,audio,2026-06-19 15:21:39,2026-06-19 17:51:39,connected,9000
157c8948-02d5-483a-8d9d-83c1ffd1a968,c0e4137e-ee92-4e2f-afad-73ab313ef079,video,2026-06-19 15:21:46,2026-06-19 18:47:46,connected,12360
33bf2cdc-0394-4275-be70-e7ccd1845f5f,5eaef81a-738e-4ab7-8e6b-a459b19038c0,audio,2026-06-19 15:21:56,2026-06-19 16:31:56,connected,4200
12f87867-c1b8-42fd-889a-22db9806b937,11b7ff29-9d2d-4a9d-9e5a-483098dbc28d,audio,2026-06-19 15:21:39,2026-06-19 15:22:20,completed,41
157c8948-02d5-483a-8d9d-83c1ffd1a968,c0e4137e-ee92-4e2f-afad-73ab313ef079,video,2026-06-19 15:21:46,2026-06-19 15:22:32,completed,46
33bf2cdc-0394-4275-be70-e7ccd1845f5f,5eaef81a-738e-4ab7-8e6b-a459b19038c0,audio,2026-06-19 15:21:56,2026-06-19 15:22:54,completed,58
cd7ff3a0-ab5d-43f4-b870-bee848952ce9,f1b03e20-0009-4e9c-8929-eda0d74a839a,audio,2026-06-19 15:23:05,2026-06-19 16:27:05,connected,3840
cd7ff3a0-ab5d-43f4-b870-bee848952ce9,f1b03e20-0009-4e9c-8929-eda0d74a839a,audio,2026-06-19 15:23:05,2026-06-19 15:23:11,completed,6
5cf05f48-6ddc-46d5-a6b3-4d8a9793b52c,2c795125-8af1-4c3a-a352-41fe1777a2bc,video,2026-06-19 15:23:17,2026-06-19 15:52:17,connected,1740
5cf05f48-6ddc-46d5-a6b3-4d8a9793b52c,2c795125-8af1-4c3a-a352-41fe1777a2bc,video,2026-06-19 15:23:17,2026-06-19 15:23:29,completed,12
9bd00c71-c457-4d7f-9b8a-6d39ad51e917,05a0b6e9-d7b2-4138-935a-f90ef824981e,audio,2026-06-19 15:23:40,2026-06-19 17:39:40,connected,8160
bd2ffe45-4133-4b28-94a7-1d08c4935052,2c795125-8af1-4c3a-a352-41fe1777a2bc,audio,2026-06-19 15:23:46,2026-06-19 17:03:46,connected,6000
9bd00c71-c457-4d7f-9b8a-6d39ad51e917,05a0b6e9-d7b2-4138-935a-f90ef824981e,audio,2026-06-19 15:23:40,2026-06-19 15:24:03,completed,23
bd2ffe45-4133-4b28-94a7-1d08c4935052,2c795125-8af1-4c3a-a352-41fe1777a2bc,audio,2026-06-19 15:23:46,2026-06-19 15:24:10,completed,24
eb645d02-24e3-4bdf-9059-78495a6fc3b3,05a0b6e9-d7b2-4138-935a-f90ef824981e,audio,2026-06-19 15:24:21,2026-06-19 17:50:21,connected,8760
eb645d02-24e3-4bdf-9059-78495a6fc3b3,05a0b6e9-d7b2-4138-935a-f90ef824981e,audio,2026-06-19 15:24:21,2026-06-19 15:24:27,completed,6
245ae520-5cf5-42dd-9592-f58994dd01eb,f1b03e20-0009-4e9c-8929-eda0d74a839a,video,2026-06-19 15:24:33,2026-06-19 15:43:33,connected,1140
245ae520-5cf5-42dd-9592-f58994dd01eb,f1b03e20-0009-4e9c-8929-eda0d74a839a,video,2026-06-19 15:24:33,2026-06-19 15:24:39,completed,6
1ad9ccfd-c3fb-4c2b-b2d2-ac983aea4a5e,f1b03e20-0009-4e9c-8929-eda0d74a839a,audio,2026-06-19 15:25:02,2026-06-19 18:44:02,connected,11940
1ad9ccfd-c3fb-4c2b-b2d2-ac983aea4a5e,f1b03e20-0009-4e9c-8929-eda0d74a839a,audio,2026-06-19 15:25:02,2026-06-19 15:25:14,completed,12
2661c947-d7f4-467f-a9a1-35b1120307ba,812f9334-139b-4b9a-9039-e391c682f851,video,2026-06-19 15:25:31,2026-06-19 16:44:31,connected,4740
c4f3fc7b-9d1c-4ffa-9608-c8416ab22f17,48d12874-2af6-437c-9ec6-97323608da52,audio,2026-06-19 15:25:45,2026-06-19 15:56:45,connected,1860
2661c947-d7f4-467f-a9a1-35b1120307ba,812f9334-139b-4b9a-9039-e391c682f851,video,2026-06-19 15:25:31,2026-06-19 15:25:51,completed,20
c4f3fc7b-9d1c-4ffa-9608-c8416ab22f17,48d12874-2af6-437c-9ec6-97323608da52,audio,2026-06-19 15:25:45,2026-06-19 15:26:02,completed,17
6f8a5dba-abc7-49be-85a1-145cf25615ac,276be847-65ec-43bd-856a-e0d5483084ca,video,2026-06-19 15:28:15,2026-06-19 18:46:15,connected,11880
6f8a5dba-abc7-49be-85a1-145cf25615ac,276be847-65ec-43bd-856a-e0d5483084ca,video,2026-06-19 15:28:15,2026-06-19 15:28:21,completed,6
69165e3d-127d-450c-bf31-2feffb2ebeec,2c795125-8af1-4c3a-a352-41fe1777a2bc,video,2026-06-19 15:28:37,2026-06-19 19:15:37,connected,13620
2803c5b1-5d67-4ffb-a09c-741765783615,48d12874-2af6-437c-9ec6-97323608da52,audio,2026-06-19 15:28:43,2026-06-19 19:18:43,connected,13800
69165e3d-127d-450c-bf31-2feffb2ebeec,2c795125-8af1-4c3a-a352-41fe1777a2bc,video,2026-06-19 15:28:37,2026-06-19 15:28:49,completed,12
2803c5b1-5d67-4ffb-a09c-741765783615,48d12874-2af6-437c-9ec6-97323608da52,audio,2026-06-19 15:28:43,2026-06-19 15:29:00,completed,17
26ab5b2e-9c8c-4a15-9a89-b6e8c4a79801,812f9334-139b-4b9a-9039-e391c682f851,audio,2026-06-19 15:29:14,2026-06-19 18:02:14,connected,9180
26ab5b2e-9c8c-4a15-9a89-b6e8c4a79801,812f9334-139b-4b9a-9039-e391c682f851,audio,2026-06-19 15:29:14,2026-06-19 15:29:20,completed,6
ee4c0275-a1f4-4adb-97aa-7300f051c743,91566d64-0ccd-4b22-ab9d-545dba9dd1f8,video,2026-06-19 15:29:46,2026-06-19 18:26:46,connected,10620
ee4c0275-a1f4-4adb-97aa-7300f051c743,91566d64-0ccd-4b22-ab9d-545dba9dd1f8,video,2026-06-19 15:29:46,2026-06-19 15:29:52,completed,6
83014979-0877-43f9-b9c0-f54cab6608dc,741028c3-2030-4c22-8cae-d149cc95b301,video,2026-06-19 15:30:53,2026-06-19 18:07:53,connected,9420
83014979-0877-43f9-b9c0-f54cab6608dc,741028c3-2030-4c22-8cae-d149cc95b301,video,2026-06-19 15:30:53,2026-06-19 15:31:00,completed,7
b9445d8f-83b8-438a-8717-3248e2f5edcc,76d97434-6e7b-4ccc-9369-0aa39931d4e8,video,2026-06-19 15:32:24,2026-06-19 17:52:24,connected,8400
b9445d8f-83b8-438a-8717-3248e2f5edcc,76d97434-6e7b-4ccc-9369-0aa39931d4e8,video,2026-06-19 15:32:24,2026-06-19 15:32:46,completed,22
5c37c14f-b8b2-4dec-9a5a-bf64d4563e41,76d97434-6e7b-4ccc-9369-0aa39931d4e8,video,2026-06-19 15:32:51,2026-06-19 16:07:51,connected,2100
5c37c14f-b8b2-4dec-9a5a-bf64d4563e41,76d97434-6e7b-4ccc-9369-0aa39931d4e8,video,2026-06-19 15:32:51,2026-06-19 15:32:57,completed,6
dc5893eb-90ca-41a5-854f-cf84f2cfb476,741028c3-2030-4c22-8cae-d149cc95b301,video,2026-06-19 15:33:03,2026-06-19 15:43:03,connected,600
dc5893eb-90ca-41a5-854f-cf84f2cfb476,741028c3-2030-4c22-8cae-d149cc95b301,video,2026-06-19 15:33:03,2026-06-19 15:33:10,completed,7
9ca113f0-1e12-463c-916c-b1de1c9143fc,2c795125-8af1-4c3a-a352-41fe1777a2bc,video,2026-06-19 15:33:16,2026-06-19 18:25:16,connected,10320
9ca113f0-1e12-463c-916c-b1de1c9143fc,2c795125-8af1-4c3a-a352-41fe1777a2bc,video,2026-06-19 15:33:16,2026-06-19 15:33:30,completed,14
7cc0cbbf-1d24-4a5b-86b4-abb187d63610,b73f6ec8-2daa-43ff-8c6e-0f6e25b674b7,audio,2026-06-19 15:33:36,2026-06-19 19:20:36,connected,13620
7cc0cbbf-1d24-4a5b-86b4-abb187d63610,b73f6ec8-2daa-43ff-8c6e-0f6e25b674b7,audio,2026-06-19 15:33:36,2026-06-19 15:34:03,completed,27
a3a9ae69-cfff-49e0-8444-16d15df4ba7b,792d0a63-0db7-47ff-b89c-d8a9c301ab45,video,2026-06-19 15:34:10,2026-06-19 18:59:10,connected,12300
a82d1676-cd4a-4d65-9133-0b2d74ad8fdb,792d0a63-0db7-47ff-b89c-d8a9c301ab45,audio,2026-06-19 15:34:17,2026-06-19 18:53:17,connected,11940
a3a9ae69-cfff-49e0-8444-16d15df4ba7b,792d0a63-0db7-47ff-b89c-d8a9c301ab45,video,2026-06-19 15:34:10,2026-06-19 15:34:30,completed,20
a82d1676-cd4a-4d65-9133-0b2d74ad8fdb,792d0a63-0db7-47ff-b89c-d8a9c301ab45,audio,2026-06-19 15:34:17,2026-06-19 15:34:36,completed,19
0d09c03b-d1ed-471e-b4e3-5227cc4af2b2,812f9334-139b-4b9a-9039-e391c682f851,video,2026-06-19 15:34:53,2026-06-19 16:00:53,connected,1560
0d09c03b-d1ed-471e-b4e3-5227cc4af2b2,812f9334-139b-4b9a-9039-e391c682f851,video,2026-06-19 15:34:53,2026-06-19 15:34:59,completed,6
2d7484ac-eeaa-4ad4-a835-e593c037d727,af5fd47f-06f9-4483-85b2-79562325a517,audio,2026-06-19 15:35:19,2026-06-19 19:14:19,connected,13140
cfdabd45-b12a-4eb5-9356-263a0f652168,af5fd47f-06f9-4483-85b2-79562325a517,video,2026-06-19 15:35:26,2026-06-19 17:16:26,connected,6060
2d7484ac-eeaa-4ad4-a835-e593c037d727,af5fd47f-06f9-4483-85b2-79562325a517,audio,2026-06-19 15:35:19,2026-06-19 15:35:33,completed,14
cfdabd45-b12a-4eb5-9356-263a0f652168,af5fd47f-06f9-4483-85b2-79562325a517,video,2026-06-19 15:35:26,2026-06-19 15:35:45,completed,19
c9fb9d08-465c-489f-b46e-f120cc87b7f7,7c9c55c1-1c32-4cf4-a74d-a90de642558e,audio,2026-06-19 15:36:07,2026-06-19 17:02:07,connected,5160
c9fb9d08-465c-489f-b46e-f120cc87b7f7,7c9c55c1-1c32-4cf4-a74d-a90de642558e,audio,2026-06-19 15:36:07,2026-06-19 15:36:12,completed,5
98310cbb-095f-4130-8cbb-63d04c3bc2a8,57a51835-4d5f-4ebe-89a2-c87f988c3a42,video,2026-06-19 15:36:31,2026-06-19 19:20:31,connected,13440
98310cbb-095f-4130-8cbb-63d04c3bc2a8,57a51835-4d5f-4ebe-89a2-c87f988c3a42,video,2026-06-19 15:36:31,2026-06-19 15:36:37,completed,6
0b2c86e9-456e-451f-af72-58a9ec206480,b73f6ec8-2daa-43ff-8c6e-0f6e25b674b7,video,2026-06-19 15:36:42,2026-06-19 16:01:42,connected,1500
0b2c86e9-456e-451f-af72-58a9ec206480,b73f6ec8-2daa-43ff-8c6e-0f6e25b674b7,video,2026-06-19 15:36:42,2026-06-19 15:36:49,completed,7
ccac436b-3bff-4c7c-981e-51f4dd84c73e,91566d64-0ccd-4b22-ab9d-545dba9dd1f8,video,2026-06-19 15:37:44,2026-06-19 15:55:44,connected,1080
ccac436b-3bff-4c7c-981e-51f4dd84c73e,91566d64-0ccd-4b22-ab9d-545dba9dd1f8,video,2026-06-19 15:37:44,2026-06-19 15:37:50,completed,6
8039df49-83b0-4ad4-8558-6e4fd9eaeec7,76d97434-6e7b-4ccc-9369-0aa39931d4e8,audio,2026-06-19 15:38:37,2026-06-19 18:32:37,connected,10440
8039df49-83b0-4ad4-8558-6e4fd9eaeec7,76d97434-6e7b-4ccc-9369-0aa39931d4e8,audio,2026-06-19 15:38:37,2026-06-19 15:38:49,completed,12
4dd6cacf-adac-4811-a181-2b33195c2a43,741028c3-2030-4c22-8cae-d149cc95b301,video,2026-06-19 15:39:24,2026-06-19 17:24:24,connected,6300
4dd6cacf-adac-4811-a181-2b33195c2a43,741028c3-2030-4c22-8cae-d149cc95b301,video,2026-06-19 15:39:24,2026-06-19 15:39:36,completed,12
f61a85f0-4394-4753-9df2-23b8533747db,b73f6ec8-2daa-43ff-8c6e-0f6e25b674b7,video,2026-06-19 15:40:32,2026-06-19 16:52:32,connected,4320
f61a85f0-4394-4753-9df2-23b8533747db,b73f6ec8-2daa-43ff-8c6e-0f6e25b674b7,video,2026-06-19 15:40:32,2026-06-19 15:40:42,completed,10
eae689e0-8271-4245-9105-94b2de0317d3,6e637c77-b4dc-4c53-9949-121e1443a809,video,2026-06-19 15:41:14,2026-06-19 18:21:14,connected,9600
eae689e0-8271-4245-9105-94b2de0317d3,6e637c77-b4dc-4c53-9949-121e1443a809,video,2026-06-19 15:41:14,2026-06-19 15:41:20,completed,6
ff6bd8b8-6a4b-41eb-a91c-da69a2c432c2,59e79c35-890f-4564-8dc5-52fefcdd7c41,audio,2026-06-19 15:41:25,2026-06-19 16:32:25,connected,3060
7c08d511-9b46-4b16-bb64-0e2428771a42,6e637c77-b4dc-4c53-9949-121e1443a809,video,2026-06-19 15:41:31,2026-06-19 16:29:31,connected,2880
6abc750c-3793-4a9b-9633-f1a71956a3f8,b1b39b85-4e57-42f1-85cd-2b2416bfd9be,video,2026-06-19 15:41:38,2026-06-19 19:38:38,connected,14220
ff6bd8b8-6a4b-41eb-a91c-da69a2c432c2,59e79c35-890f-4564-8dc5-52fefcdd7c41,audio,2026-06-19 15:41:25,2026-06-19 15:41:44,completed,19
7c08d511-9b46-4b16-bb64-0e2428771a42,6e637c77-b4dc-4c53-9949-121e1443a809,video,2026-06-19 15:41:31,2026-06-19 15:41:51,completed,20
22a963da-6866-4871-bcaa-d66d0852883b,ab9caa5f-697f-46af-abe6-395401cadfcc,video,2026-06-19 15:41:58,2026-06-19 17:18:58,connected,5820
6abc750c-3793-4a9b-9633-f1a71956a3f8,b1b39b85-4e57-42f1-85cd-2b2416bfd9be,video,2026-06-19 15:41:38,2026-06-19 15:42:12,completed,34
22a963da-6866-4871-bcaa-d66d0852883b,ab9caa5f-697f-46af-abe6-395401cadfcc,video,2026-06-19 15:41:58,2026-06-19 15:42:19,completed,21
bd2c74b9-5f48-409a-911c-c50da6f94620,7d5478a3-120c-478c-8cbb-b3040785adb3,audio,2026-06-19 15:42:48,2026-06-19 16:02:48,connected,1200
05bdd0cb-c4ef-4d22-906f-e88b8d2842cc,ab9caa5f-697f-46af-abe6-395401cadfcc,audio,2026-06-19 15:42:53,2026-06-19 16:09:53,connected,1620
bd2c74b9-5f48-409a-911c-c50da6f94620,7d5478a3-120c-478c-8cbb-b3040785adb3,audio,2026-06-19 15:42:48,2026-06-19 15:43:00,completed,12
05bdd0cb-c4ef-4d22-906f-e88b8d2842cc,ab9caa5f-697f-46af-abe6-395401cadfcc,audio,2026-06-19 15:42:53,2026-06-19 15:43:08,completed,15
6e924ba1-def0-42a1-91cb-784f315a2885,2e065175-aa23-4037-83c5-00dacec8028d,video,2026-06-19 15:43:14,2026-06-19 19:09:14,connected,12360
6e924ba1-def0-42a1-91cb-784f315a2885,2e065175-aa23-4037-83c5-00dacec8028d,video,2026-06-19 15:43:14,2026-06-19 15:43:21,completed,7
8b2cb227-052e-4769-867a-7ef3cf121ce5,7d5478a3-120c-478c-8cbb-b3040785adb3,video,2026-06-19 15:43:29,2026-06-19 18:39:29,connected,10560
8b2cb227-052e-4769-867a-7ef3cf121ce5,7d5478a3-120c-478c-8cbb-b3040785adb3,video,2026-06-19 15:43:29,2026-06-19 15:43:36,completed,7
43336682-7478-43dd-aaf8-cfdd6945f097,9b5b5b3a-7538-485c-8cd2-89d0526895a5,video,2026-06-19 15:44:52,2026-06-19 18:21:52,connected,9420
43336682-7478-43dd-aaf8-cfdd6945f097,9b5b5b3a-7538-485c-8cd2-89d0526895a5,video,2026-06-19 15:44:52,2026-06-19 15:45:10,completed,18
16ebf3c5-0e41-44dc-8d71-a40fab027203,14c55f03-359a-446f-99de-bc78637f42fb,audio,2026-06-19 15:45:17,2026-06-19 17:27:17,connected,6120
16ebf3c5-0e41-44dc-8d71-a40fab027203,14c55f03-359a-446f-99de-bc78637f42fb,audio,2026-06-19 15:45:17,2026-06-19 15:45:24,completed,7
9ad9bd6e-3637-4cc3-8a7f-e8fed1203b9a,9b5b5b3a-7538-485c-8cd2-89d0526895a5,audio,2026-06-19 15:46:34,2026-06-19 18:08:34,connected,8520
9ad9bd6e-3637-4cc3-8a7f-e8fed1203b9a,9b5b5b3a-7538-485c-8cd2-89d0526895a5,audio,2026-06-19 15:46:34,2026-06-19 15:46:42,completed,8
f2147a69-517a-46cb-af21-d86dfdeb10ee,2c2a628b-a7dd-4cd0-8f5a-3b178b25636c,video,2026-06-19 15:46:50,2026-06-19 18:41:50,connected,10500
bf45b6c8-74bd-477a-ba8d-fa4148e58052,b1b39b85-4e57-42f1-85cd-2b2416bfd9be,audio,2026-06-19 15:46:56,2026-06-19 19:00:56,connected,11640
3d2bd772-c2b3-4618-a5c6-cf8fd625b41a,dedaf6ad-63cf-41a6-b139-0b8ab8fcc6aa,video,2026-06-19 15:47:28,2026-06-19 19:46:28,connected,14340
f2147a69-517a-46cb-af21-d86dfdeb10ee,2c2a628b-a7dd-4cd0-8f5a-3b178b25636c,video,2026-06-19 15:46:50,2026-06-19 15:47:34,completed,44
bf45b6c8-74bd-477a-ba8d-fa4148e58052,b1b39b85-4e57-42f1-85cd-2b2416bfd9be,audio,2026-06-19 15:46:56,2026-06-19 15:47:41,completed,45
3d2bd772-c2b3-4618-a5c6-cf8fd625b41a,dedaf6ad-63cf-41a6-b139-0b8ab8fcc6aa,video,2026-06-19 15:47:28,2026-06-19 15:47:47,completed,19
eb6cb7e3-d294-44d2-8e78-afe0ee083d3b,fce3a7a8-56f9-4876-819f-4e42028b4d55,audio,2026-06-19 15:48:18,2026-06-19 17:54:18,connected,7560
eb6cb7e3-d294-44d2-8e78-afe0ee083d3b,fce3a7a8-56f9-4876-819f-4e42028b4d55,audio,2026-06-19 15:48:18,2026-06-19 15:48:30,completed,12
63fb5b78-92cf-402b-8b72-3412668a1c69,14c55f03-359a-446f-99de-bc78637f42fb,audio,2026-06-19 15:48:50,2026-06-19 17:14:50,connected,5160
63fb5b78-92cf-402b-8b72-3412668a1c69,14c55f03-359a-446f-99de-bc78637f42fb,audio,2026-06-19 15:48:50,2026-06-19 15:48:55,completed,5
5b19f127-acc5-4b0f-9daa-9119efb67fc1,fce3a7a8-56f9-4876-819f-4e42028b4d55,audio,2026-06-19 15:49:03,2026-06-19 16:27:03,connected,2280
5b19f127-acc5-4b0f-9daa-9119efb67fc1,fce3a7a8-56f9-4876-819f-4e42028b4d55,audio,2026-06-19 15:49:03,2026-06-19 15:49:15,completed,12
caab5128-b76b-4eeb-83a2-141b0260adb1,fce3a7a8-56f9-4876-819f-4e42028b4d55,audio,2026-06-19 15:49:27,2026-06-19 16:39:27,connected,3000
caab5128-b76b-4eeb-83a2-141b0260adb1,fce3a7a8-56f9-4876-819f-4e42028b4d55,audio,2026-06-19 15:49:27,2026-06-19 15:49:39,completed,12
9597e469-7810-4236-84f0-4213e87c39f7,7d5478a3-120c-478c-8cbb-b3040785adb3,video,2026-06-19 18:24:50,2026-06-19 21:41:50,connected,11820
9597e469-7810-4236-84f0-4213e87c39f7,7d5478a3-120c-478c-8cbb-b3040785adb3,video,2026-06-19 18:24:50,2026-06-19 18:25:00,completed,10
